image;sign_data
1277104432Image000118.jpg;[{"category": "PROHIBITORY", "x_min": "414.136954", "x_max": "441.358591", "y_min": "380.123553", "y_max": "407.584721", "sign": "70_SIGN"}, {"category": "PROHIBITORY", "x_min": "280.663916", "x_max": "474.294487", "y_min": "269.458834", "y_max": "462.860731", "sign": "70_SIGN"}, {"category": "INFORMATION", "x_min": "280.669795", "x_max": "482.513534", "y_min": "270.226757", "y_max": "473.019863", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "145.091612", "x_max": "477.286719", "y_min": "128.494127", "y_max": "461.070786", "sign": "PASS_RIGHT_SIDE"}]
1277104432Image000123.jpg;[{"category": "PROHIBITORY", "x_min": "459.218814", "x_max": "430.532300", "y_min": "419.119913", "y_max": "389.532300", "sign": "70_SIGN"}, {"category": "PROHIBITORY", "x_min": "280.370046", "x_max": "471.710092", "y_min": "268.905480", "y_max": "460.450250", "sign": "70_SIGN"}, {"category": "INFORMATION", "x_min": "279.472150", "x_max": "481.323339", "y_min": "269.372976", "y_max": "472.001025", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "132.539271", "x_max": "474.953437", "y_min": "114.624282", "y_max": "457.432184", "sign": "PASS_RIGHT_SIDE"}]
1277104432Image000128.jpg;[{"category": "PROHIBITORY", "x_min": "545.649207", "x_max": "413.412829", "y_min": "492.962861", "y_max": "356.038290", "sign": "70_SIGN"}, {"category": "PROHIBITORY", "x_min": "282.304981", "x_max": "468.726260", "y_min": "270.254064", "y_max": "457.663124", "sign": "70_SIGN"}, {"category": "INFORMATION", "x_min": "282.354976", "x_max": "479.306635", "y_min": "271.589842", "y_max": "469.674673", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "117.193769", "x_max": "471.787718", "y_min": "98.639024", "y_max": "454.138083", "sign": "PASS_RIGHT_SIDE"}]
1277104432Image000133.jpg;[{"category": "PROHIBITORY", "x_min": "812.497655", "x_max": "344.618406", "y_min": "712.497655", "y_max": "247.618406", "sign": "70_SIGN"}, {"category": "PROHIBITORY", "x_min": "290.458878", "x_max": "460.223732", "y_min": "276.266570", "y_max": "447.608347", "sign": "70_SIGN"}, {"category": "INFORMATION", "x_min": "291.584666", "x_max": "471.276077", "y_min": "279.211333", "y_max": "460.182743", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "100.552567", "x_max": "463.744134", "y_min": "78.792567", "y_max": "443.904134", "sign": "PASS_RIGHT_SIDE"}]
1277104432Image000138.jpg;[{"category": "PROHIBITORY", "x_min": "922.564478", "x_max": "330.137749", "y_min": "845.564478", "y_max": "252.137749", "sign": "70_SIGN"}, {"category": "INFORMATION", "x_min": "924.069754", "x_max": "406.183470", "y_min": "852.069754", "y_max": "334.183470", "sign": "PRIORITY_ROAD"}]
1277104432Image000153.jpg;[{"category": "PROHIBITORY", "x_min": "624.006400", "x_max": "458.569200", "y_min": "614.693300", "y_max": "434.524500", "sign": "STOP"}]
1277104432Image000158.jpg;[{"category": "PROHIBITORY", "x_min": "780.258850", "x_max": "465.178744", "y_min": "765.178983", "y_max": "427.875915", "sign": "STOP"}]
1277104432Image000163.jpg;[{"category": "PROHIBITORY", "x_min": "917.450245", "x_max": "467.835268", "y_min": "903.422515", "y_max": "418.369063", "sign": "STOP"}]
1277104458Image000001.jpg;[{"category": "PROHIBITORY", "x_min": "206.351036", "x_max": "440.233951", "y_min": "194.617702", "y_max": "427.860617", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "208.463702", "x_max": "452.192858", "y_min": "196.233817", "y_max": "441.185962", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "77.016849", "x_max": "448.227703", "y_min": "53.293863", "y_max": "424.504717", "sign": "PASS_RIGHT_SIDE"}]
1277104458Image000006.jpg;[{"category": "PROHIBITORY", "x_min": "223.092544", "x_max": "435.564713", "y_min": "208.457335", "y_max": "421.844205", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "222.917322", "x_max": "445.369916", "y_min": "211.165598", "y_max": "435.604398", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "57.200238", "x_max": "438.529142", "y_min": "27.178916", "y_max": "410.196519", "sign": "PASS_RIGHT_SIDE"}]
1277104458Image000011.jpg;[{"category": "PROHIBITORY", "x_min": "254.663220", "x_max": "438.297935", "y_min": "240.378064", "y_max": "423.805748", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "254.055627", "x_max": "450.595040", "y_min": "241.464432", "y_max": "437.240742", "sign": "PRIORITY_ROAD"}]
1277104458Image000016.jpg;[{"category": "PROHIBITORY", "x_min": "275.981018", "x_max": "441.725467", "y_min": "260.327920", "y_max": "425.598033", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "275.468321", "x_max": "454.946884", "y_min": "262.376051", "y_max": "442.789777", "sign": "PRIORITY_ROAD"}]
1277104458Image000021.jpg;[{"category": "PROHIBITORY", "x_min": "298.312002", "x_max": "441.309790", "y_min": "279.030818", "y_max": "424.058204", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "296.939647", "x_max": "456.276593", "y_min": "282.433423", "y_max": "441.770369", "sign": "PRIORITY_ROAD"}]
1277104458Image000026.jpg;[{"category": "PROHIBITORY", "x_min": "316.995217", "x_max": "446.613027", "y_min": "298.096460", "y_max": "425.588160", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "316.000434", "x_max": "461.133692", "y_min": "300.939936", "y_max": "446.564297", "sign": "PRIORITY_ROAD"}]
1277104458Image000031.jpg;[{"category": "PROHIBITORY", "x_min": "346.904140", "x_max": "446.340194", "y_min": "323.549131", "y_max": "421.058999", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "344.877039", "x_max": "466.823889", "y_min": "325.742746", "y_max": "446.363457", "sign": "PRIORITY_ROAD"}]
1277104458Image000036.jpg;[{"category": "PROHIBITORY", "x_min": "381.705281", "x_max": "448.010597", "y_min": "353.711551", "y_max": "420.314672", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "379.925307", "x_max": "475.161340", "y_min": "355.545253", "y_max": "450.781286", "sign": "PRIORITY_ROAD"}]
1277104458Image000041.jpg;[{"category": "PROHIBITORY", "x_min": "437.221798", "x_max": "434.473105", "y_min": "399.666579", "y_max": "398.212893", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "436.376492", "x_max": "467.984189", "y_min": "401.352937", "y_max": "435.174767", "sign": "PRIORITY_ROAD"}]
1277104458Image000046.jpg;[{"category": "PROHIBITORY", "x_min": "518.389305", "x_max": "423.824019", "y_min": "469.120576", "y_max": "370.977114", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "517.483125", "x_max": "470.997626", "y_min": "470.368274", "y_max": "424.290696", "sign": "PRIORITY_ROAD"}]
1277104458Image000051.jpg;[{"category": "PROHIBITORY", "x_min": "702.439039", "x_max": "400.154162", "y_min": "617.439039", "y_max": "309.154162", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "694.984174", "x_max": "479.215123", "y_min": "622.984174", "y_max": "403.215123", "sign": "PRIORITY_ROAD"}]
1277104458Image000056.jpg;[{"category": "PROHIBITORY", "x_min": "1029.571512", "x_max": "336.111958", "y_min": "903.571512", "y_max": "201.111958", "sign": "100_SIGN"}, {"category": "PROHIBITORY", "x_min": "1020.593787", "x_max": "464.184642", "y_min": "911.593787", "y_max": "339.184642", "sign": "100_SIGN"}]
1277104832Image000021.jpg;[{"category": "PROHIBITORY", "x_min": "935.263566", "x_max": "383.911652", "y_min": "881.108212", "y_max": "326.189178", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "934.679783", "x_max": "439.174575", "y_min": "884.034832", "y_max": "387.703891", "sign": "PRIORITY_ROAD"}]
1277104995Image000001.jpg;[{"category": "PROHIBITORY", "x_min": "874.493302", "x_max": "432.545218", "y_min": "859.806131", "y_max": "375.241176", "sign": "STOP"}, {"category": "PROHIBITORY", "x_min": "372.837119", "x_max": "451.694252", "y_min": "351.625238", "y_max": "430.482371", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "369.949917", "x_max": "462.373281", "y_min": "357.308407", "y_max": "450.995922", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "161.895056", "x_max": "456.832694", "y_min": "139.992110", "y_max": "434.191446", "sign": "PASS_RIGHT_SIDE"}]
1277104995Image000006.jpg;[{"category": "PROHIBITORY", "x_min": "387.980590", "x_max": "443.703281", "y_min": "364.680097", "y_max": "419.589981", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "384.891933", "x_max": "456.912402", "y_min": "370.256538", "y_max": "444.340974", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "137.012125", "x_max": "445.477059", "y_min": "109.206499", "y_max": "419.144578", "sign": "PASS_RIGHT_SIDE"}]
1277104995Image000011.jpg;[{"category": "PROHIBITORY", "x_min": "405.036760", "x_max": "437.393877", "y_min": "378.149581", "y_max": "410.004133", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "402.238972", "x_max": "452.657598", "y_min": "384.074652", "y_max": "437.063701", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "104.608819", "x_max": "437.643392", "y_min": "68.693076", "y_max": "401.727650", "sign": "PASS_RIGHT_SIDE"}]
1277104995Image000016.jpg;[{"category": "PROHIBITORY", "x_min": "432.781524", "x_max": "430.185526", "y_min": "402.061524", "y_max": "398.185526", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "428.897262", "x_max": "449.240220", "y_min": "409.679870", "y_max": "431.316307", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "48.894877", "x_max": "426.420949", "y_min": "1.119969", "y_max": "373.064860", "sign": "PASS_RIGHT_SIDE"}]
1277104995Image000021.jpg;[{"category": "PROHIBITORY", "x_min": "489.362047", "x_max": "419.552476", "y_min": "449.774847", "y_max": "381.674076", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "483.310442", "x_max": "445.774174", "y_min": "459.191448", "y_max": "421.655181", "sign": "PRIORITY_ROAD"}]
1277104995Image000026.jpg;[{"category": "PROHIBITORY", "x_min": "576.842702", "x_max": "400.908672", "y_min": "525.255009", "y_max": "349.631749", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "568.788838", "x_max": "435.091062", "y_min": "537.529845", "y_max": "404.400415", "sign": "PRIORITY_ROAD"}]
1277104995Image000031.jpg;[{"category": "PROHIBITORY", "x_min": "749.206214", "x_max": "369.892437", "y_min": "671.933487", "y_max": "292.987675", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "736.495899", "x_max": "418.467868", "y_min": "690.690038", "y_max": "372.662007", "sign": "PRIORITY_ROAD"}]
1277105103Image000004.jpg;[{"category": "PROHIBITORY", "x_min": "362.600340", "x_max": "446.529379", "y_min": "345.209715", "y_max": "428.931723", "sign": "70_SIGN"}]
1277105103Image000009.jpg;[{"category": "PROHIBITORY", "x_min": "364.487792", "x_max": "444.508470", "y_min": "347.122873", "y_max": "426.744357", "sign": "70_SIGN"}]
1277105103Image000014.jpg;[{"category": "PROHIBITORY", "x_min": "369.432327", "x_max": "444.873632", "y_min": "348.619970", "y_max": "424.839307", "sign": "70_SIGN"}]
1277105103Image000019.jpg;[{"category": "PROHIBITORY", "x_min": "377.953554", "x_max": "440.967895", "y_min": "356.000462", "y_max": "418.076637", "sign": "70_SIGN"}]
1277105103Image000024.jpg;[{"category": "PROHIBITORY", "x_min": "391.853427", "x_max": "433.506868", "y_min": "367.204778", "y_max": "408.601462", "sign": "70_SIGN"}]
1277105103Image000029.jpg;[{"category": "PROHIBITORY", "x_min": "410.295327", "x_max": "419.812580", "y_min": "381.768322", "y_max": "393.187376", "sign": "70_SIGN"}]
1277105103Image000034.jpg;[{"category": "PROHIBITORY", "x_min": "435.270104", "x_max": "424.030024", "y_min": "398.592526", "y_max": "387.895818", "sign": "70_SIGN"}]
1277105103Image000039.jpg;[{"category": "PROHIBITORY", "x_min": "476.399179", "x_max": "418.194021", "y_min": "426.399179", "y_max": "374.194021", "sign": "70_SIGN"}]
1277105103Image000044.jpg;[{"category": "PROHIBITORY", "x_min": "527.972869", "x_max": "402.224656", "y_min": "474.571410", "y_max": "348.596919", "sign": "70_SIGN"}]
1277105103Image000049.jpg;[{"category": "PROHIBITORY", "x_min": "631.844818", "x_max": "371.907041", "y_min": "559.891876", "y_max": "298.142335", "sign": "70_SIGN"}]
1277105103Image000054.jpg;[{"category": "PROHIBITORY", "x_min": "820.496483", "x_max": "332.612544", "y_min": "710.496483", "y_max": "222.612544", "sign": "70_SIGN"}]
1277105103Image000059.jpg;[{"category": "PROHIBITORY", "x_min": "381.087014", "x_max": "460.263354", "y_min": "370.423377", "y_max": "450.372445", "sign": "70_SIGN"}]
1277105103Image000064.jpg;[{"category": "PROHIBITORY", "x_min": "383.517499", "x_max": "455.746573", "y_min": "372.525018", "y_max": "444.592438", "sign": "70_SIGN"}]
1277105103Image000069.jpg;[{"category": "PROHIBITORY", "x_min": "385.714275", "x_max": "454.537392", "y_min": "375.494309", "y_max": "442.528931", "sign": "70_SIGN"}]
1277105103Image000074.jpg;[{"category": "PROHIBITORY", "x_min": "380.612959", "x_max": "457.221103", "y_min": "371.742073", "y_max": "447.056547", "sign": "70_SIGN"}, {"category": "PROHIBITORY", "x_min": "166.881939", "x_max": "465.756595", "y_min": "154.822443", "y_max": "453.113574", "sign": "70_SIGN"}]
1277105103Image000079.jpg;[{"category": "PROHIBITORY", "x_min": "377.600023", "x_max": "456.805038", "y_min": "366.565110", "y_max": "443.899801", "sign": "70_SIGN"}, {"category": "PROHIBITORY", "x_min": "150.703276", "x_max": "463.911959", "y_min": "140.499949", "y_max": "450.603271", "sign": "70_SIGN"}]
1277105103Image000084.jpg;[{"category": "PROHIBITORY", "x_min": "376.431811", "x_max": "453.573474", "y_min": "364.331603", "y_max": "441.665332", "sign": "70_SIGN"}, {"category": "PROHIBITORY", "x_min": "137.470221", "x_max": "459.367204", "y_min": "125.217521", "y_max": "447.917959", "sign": "70_SIGN"}]
1277105114Image000004.jpg;[{"category": "PROHIBITORY", "x_min": "450.726490", "x_max": "434.597626", "y_min": "421.452416", "y_max": "404.948244", "sign": "70_SIGN"}]
1277105114Image000009.jpg;[{"category": "PROHIBITORY", "x_min": "478.202196", "x_max": "433.801012", "y_min": "444.238297", "y_max": "396.602456", "sign": "70_SIGN"}]
1277105114Image000014.jpg;[{"category": "PROHIBITORY", "x_min": "532.433177", "x_max": "424.703986", "y_min": "489.433177", "y_max": "382.703986", "sign": "70_SIGN"}]
1277105114Image000019.jpg;[{"category": "PROHIBITORY", "x_min": "613.437866", "x_max": "411.668816", "y_min": "557.437866", "y_max": "354.668816", "sign": "70_SIGN"}]
1277105114Image000024.jpg;[{"category": "PROHIBITORY", "x_min": "807.998242", "x_max": "379.662954", "y_min": "721.998242", "y_max": "292.662954", "sign": "70_SIGN"}]
1277105114Image000029.jpg;[{"category": "PROHIBITORY", "x_min": "1105.603165", "x_max": "339.620750", "y_min": "982.603165", "y_max": "205.620750", "sign": "70_SIGN"}]
1277105208Image000001.jpg;[{"category": "PROHIBITORY", "x_min": "346.211127", "x_max": "461.911663", "y_min": "330.166985", "y_max": "441.792818", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "345.213754", "x_max": "474.443493", "y_min": "334.349304", "y_max": "463.579043", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "121.932101", "x_max": "459.198926", "y_min": "86.754828", "y_max": "424.667108", "sign": "PASS_RIGHT_SIDE"}]
1277105208Image000006.jpg;[{"category": "PROHIBITORY", "x_min": "356.034309", "x_max": "458.666249", "y_min": "337.692537", "y_max": "436.830806", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "353.484634", "x_max": "472.609113", "y_min": "343.300424", "y_max": "460.970015", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "96.963775", "x_max": "454.213951", "y_min": "54.563775", "y_max": "412.813951", "sign": "PASS_RIGHT_SIDE"}]
1277105208Image000011.jpg;[{"category": "PROHIBITORY", "x_min": "370.550695", "x_max": "449.227891", "y_min": "351.303170", "y_max": "424.099178", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "370.430654", "x_max": "464.453013", "y_min": "357.298260", "y_max": "451.675548", "sign": "PRIORITY_ROAD"}, {"category": "MANDATORY", "x_min": "49.750879", "x_max": "437.700469", "y_min": "-0.249121", "y_max": "377.700469", "sign": "PASS_RIGHT_SIDE"}]
1277105208Image000016.jpg;[{"category": "PROHIBITORY", "x_min": "388.207469", "x_max": "450.309486", "y_min": "366.810730", "y_max": "422.700791", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "386.729618", "x_max": "468.784472", "y_min": "371.606161", "y_max": "451.809163", "sign": "PRIORITY_ROAD"}]
1277105208Image000021.jpg;[{"category": "PROHIBITORY", "x_min": "415.993030", "x_max": "440.465908", "y_min": "389.292300", "y_max": "406.298025", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "413.641847", "x_max": "461.196186", "y_min": "395.747513", "y_max": "443.301852", "sign": "PRIORITY_ROAD"}]
1277105208Image000026.jpg;[{"category": "PROHIBITORY", "x_min": "439.656905", "x_max": "433.050357", "y_min": "410.616905", "y_max": "395.713214", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "437.193276", "x_max": "458.073801", "y_min": "416.075839", "y_max": "437.611167", "sign": "PRIORITY_ROAD"}]
1277105208Image000031.jpg;[{"category": "PROHIBITORY", "x_min": "483.196774", "x_max": "425.453192", "y_min": "444.723323", "y_max": "380.394195", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "480.284538", "x_max": "456.354775", "y_min": "455.647819", "y_max": "431.718056", "sign": "PRIORITY_ROAD"}]
1277105208Image000036.jpg;[{"category": "PROHIBITORY", "x_min": "563.510538", "x_max": "409.322298", "y_min": "511.464823", "y_max": "348.979441", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "560.079872", "x_max": "449.906683", "y_min": "529.009376", "y_max": "416.642976", "sign": "PRIORITY_ROAD"}]
1277105208Image000041.jpg;[{"category": "PROHIBITORY", "x_min": "867.013257", "x_max": "352.662451", "y_min": "763.398481", "y_max": "243.460604", "sign": "100_SIGN"}, {"category": "INFORMATION", "x_min": "856.976686", "x_max": "433.290745", "y_min": "790.736436", "y_max": "366.448311", "sign": "PRIORITY_ROAD"}]
1277105307Image000003.jpg;[{"category": "PROHIBITORY", "x_min": "388.215400", "x_max": "454.220228", "y_min": "372.569867", "y_max": "436.992562", "sign": "70_SIGN"}]
1277105307Image000008.jpg;[{"category": "PROHIBITORY", "x_min": "399.489300", "x_max": "446.718944", "y_min": "380.533083", "y_max": "426.838033", "sign": "70_SIGN"}]
1277105307Image000013.jpg;[{"category": "PROHIBITORY", "x_min": "415.701133", "x_max": "445.017500", "y_min": "394.215189", "y_max": "422.326737", "sign": "70_SIGN"}]
1277105307Image000018.jpg;[{"category": "PROHIBITORY", "x_min": "450.861859", "x_max": "446.084446", "y_min": "425.529032", "y_max": "421.713626", "sign": "70_SIGN"}]
